yil,ay,il,arac_tipi,police_adedi,prim_tl,hasar_tl,hasar_prim_orani
2017,2,Yozgat,Motosiklet,158,134193,141238,1.053
2017,2,Yozgat,Minibüs,44,110721,103806,0.938
2017,2,Zonguldak,Otomobil,60,32683,22367,0.684
2017,2,Zonguldak,Kamyon,196,125585,119043,0.948
2017,2,Zonguldak,Motosiklet,123,73774,71624,0.971
2017,2,Zonguldak,Minibüs,48,24293,22442,0.924
2017,2,Aksaray,Otomobil,195,470727,425475,0.904
2017,2,Aksaray,Kamyon,386,1129683,1001238,0.886
2017,2,Aksaray,Motosiklet,100,212737,211849,0.996
2017,2,Aksaray,Minibüs,106,274046,196996,0.719
2017,2,Bayburt,Otomobil,71,63667,58007,0.911
2017,2,Bayburt,Kamyon,63,71891,59542,0.828
2017,2,Bayburt,Motosiklet,160,137493,142648,1.037
2017,2,Bayburt,Minibüs,161,70386,64429,0.915
2017,2,Karaman,Otomobil,443,819810,630273,0.769
2017,2,Karaman,Kamyon,95,330265,252769,0.765
2017,2,Karaman,Motosiklet,150,187671,162992,0.869
2017,2,Karaman,Minibüs,106,297208,230123,0.774
2017,2,Kırıkkale,Otomobil,295,814789,691399,0.849
2017,2,Kırıkkale,Kamyon,415,850866,832265,0.978
2017,2,Kırıkkale,Motosiklet,103,227235,210460,0.926
2017,2,Kırıkkale,Minibüs,206,223344,171463,0.768
2017,2,Batman,Otomobil,40,64273,46576,0.725
2017,2,Batman,Kamyon,205,136552,109581,0.802
2017,2,Batman,Motosiklet,35,40612,35710,0.879
2017,2,Batman,Minibüs,119,190555,148602,0.78
2017,2,Şırnak,Otomobil,30,30355,20840,0.687
2017,2,Şırnak,Kamyon,103,82631,71109,0.861
2017,2,Şırnak,Motosiklet,21,18149,17817,0.982
2017,2,Şırnak,Minibüs,20,12332,11358,0.921
2017,2,Bartın,Otomobil,235,480088,327650,0.682
2017,2,Bartın,Kamyon,43,118576,92030,0.776
2017,2,Bartın,Motosiklet,121,204375,175791,0.86
2017,2,Bartın,Minibüs,229,353276,334416,0.947
2017,2,Ardahan,Otomobil,77,219770,186619,0.849
2017,2,Ardahan,Kamyon,317,835130,738129,0.884
2017,2,Ardahan,Motosiklet,188,397869,392762,0.987
2017,2,Ardahan,Minibüs,264,412544,380666,0.923
2017,2,Iğdır,Otomobil,68,70922,52957,0.747
2017,2,Iğdır,Kamyon,162,153243,141954,0.926
2017,2,Iğdır,Motosiklet,232,509106,478507,0.94
2017,2,Iğdır,Minibüs,222,268999,211306,0.786
2017,2,Yalova,Otomobil,73,169149,119912,0.709
2017,2,Yalova,Kamyon,92,140373,137905,0.982
2017,2,Yalova,Motosiklet,207,567660,514277,0.906
2017,2,Yalova,Minibüs,381,495493,467135,0.943
2017,2,Karabük,Otomobil,108,77781,67575,0.869
2017,2,Karabük,Kamyon,95,112549,85927,0.763
2017,2,Karabük,Motosiklet,151,69037,66985,0.97
2017,2,Karabük,Minibüs,108,118951,105636,0.888
2017,2,Kilis,Otomobil,95,83463,66849,0.801
2017,2,Kilis,Kamyon,242,450468,425532,0.945
2017,2,Kilis,Motosiklet,52,31242,27756,0.888
2017,2,Kilis,Minibüs,273,473863,356198,0.752
2017,2,Osmaniye,Otomobil,51,29132,25077,0.861
2017,2,Osmaniye,Kamyon,151,139930,124005,0.886
2017,2,Osmaniye,Motosiklet,180,155252,153708,0.99
2017,2,Osmaniye,Minibüs,28,22408,18519,0.826
2017,2,Düzce,Otomobil,48,137227,101364,0.739
2017,2,Düzce,Kamyon,330,335677,322129,0.96
2017,2,Düzce,Motosiklet,229,386884,377150,0.975
2017,2,Düzce,Minibüs,218,493789,402390,0.815
2017,3,Adana,Otomobil,223,321908,256695,0.797
2017,3,Adana,Kamyon,164,118802,89910,0.757
2017,3,Adana,Motosiklet,71,88324,92345,1.046
2017,3,Adana,Minibüs,179,181643,171836,0.946
2017,3,Adıyaman,Otomobil,452,1200048,1038399,0.865
2017,3,Adıyaman,Kamyon,54,89504,68209,0.762
2017,3,Adıyaman,Motosiklet,346,863533,783888,0.908
2017,3,Adıyaman,Minibüs,145,281640,198317,0.704
2017,3,Afyonkarahisar,Otomobil,209,601660,445108,0.74
2017,3,Afyonkarahisar,Kamyon,160,260406,257495,0.989
2017,3,Afyonkarahisar,Motosiklet,151,386291,320986,0.831
2017,3,Afyonkarahisar,Minibüs,130,278746,263286,0.945
2017,3,Ağrı,Otomobil,217,452783,330105,0.729
2017,3,Ağrı,Kamyon,268,454731,381602,0.839
2017,3,Ağrı,Motosiklet,125,238238,208248,0.874
2017,3,Ağrı,Minibüs,142,110029,86405,0.785
2017,3,Amasya,Otomobil,63,62863,45613,0.726
2017,3,Amasya,Kamyon,179,181905,160462,0.882
2017,3,Amasya,Motosiklet,135,206640,218282,1.056
2017,3,Amasya,Minibüs,103,71400,66241,0.928
2017,3,Ankara,Otomobil,429,3194627,2737036,0.857
2017,3,Ankara,Kamyon,597,5766066,4488397,0.778
2017,3,Ankara,Motosiklet,351,1822387,1875237,1.029
2017,3,Ankara,Minibüs,972,4253627,2997347,0.705
2017,3,Antalya,Otomobil,568,3225492,2759460,0.856
2017,3,Antalya,Kamyon,723,3060363,2624089,0.857
2017,3,Antalya,Motosiklet,379,1875865,1696152,0.904
2017,3,Antalya,Minibüs,220,452351,316954,0.701
2017,3,Artvin,Otomobil,77,70901,62631,0.883
2017,3,Artvin,Kamyon,229,617567,520516,0.843
2017,3,Artvin,Motosiklet,215,541446,498806,0.921
2017,3,Artvin,Minibüs,127,145818,123763,0.849
2017,3,Aydın,Otomobil,136,101794,69548,0.683
2017,3,Aydın,Kamyon,218,500819,419887,0.838
2017,3,Aydın,Motosiklet,180,240487,225524,0.938
2017,3,Aydın,Minibüs,279,490461,424381,0.865
2017,3,Balıkesir,Otomobil,182,242732,184583,0.76
2017,3,Balıkesir,Kamyon,143,129884,107187,0.825
2017,3,Balıkesir,Motosiklet,139,347197,369329,1.064
2017,3,Balıkesir,Minibüs,129,217311,173291,0.797
2017,3,Bilecik,Otomobil,128,64834,47248,0.729
2017,3,Bilecik,Kamyon,114,105221,99740,0.948
2017,3,Bilecik,Motosiklet,130,72186,63886,0.885
2017,3,Bilecik,Minibüs,72,55598,39543,0.711
2017,3,Bingöl,Otomobil,314,552169,495834,0.898
2017,3,Bingöl,Kamyon,431,1283476,1250132,0.974
2017,3,Bingöl,Motosiklet,98,169324,146500,0.865
2017,3,Bingöl,Minibüs,319,871850,743135,0.852
2017,3,Bitlis,Otomobil,267,821729,586184,0.713
2017,3,Bitlis,Kamyon,92,302416,265311,0.877
2017,3,Bitlis,Motosiklet,202,357272,329459,0.922
2017,3,Bitlis,Minibüs,370,862922,753575,0.873
2017,3,Bolu,Otomobil,113,64317,51270,0.797
2017,3,Bolu,Kamyon,128,158127,156463,0.989
2017,3,Bolu,Motosiklet,71,116154,99567,0.857
2017,3,Bolu,Minibüs,125,175796,124186,0.706
2017,3,Burdur,Otomobil,196,228209,163483,0.716
2017,3,Burdur,Kamyon,65,51612,51039,0.989
2017,3,Burdur,Motosiklet,186,268100,231940,0.865
2017,3,Burdur,Minibüs,35,16343,13548,0.829
2017,3,Bursa,Otomobil,849,5133009,4337742,0.845
2017,3,Bursa,Kamyon,241,595700,577558,0.97
2017,3,Bursa,Motosiklet,887,2043417,1720230,0.842
2017,3,Bursa,Minibüs,622,2677847,2183386,0.815
2017,3,Çanakkale,Otomobil,155,176974,151114,0.854
2017,3,Çanakkale,Kamyon,152,123168,97889,0.795
2017,3,Çanakkale,Motosiklet,99,98610,100499,1.019
2017,3,Çanakkale,Minibüs,200,264505,201254,0.761
2017,3,Çankırı,Otomobil,312,239560,204774,0.855
2017,3,Çankırı,Kamyon,210,336931,263312,0.782
2017,3,Çankırı,Motosiklet,60,122625,114101,0.93
2017,3,Çankırı,Minibüs,299,724124,677633,0.936
2017,3,Çorum,Otomobil,134,97433,83769,0.86
2017,3,Çorum,Kamyon,257,485870,375350,0.773
2017,3,Çorum,Motosiklet,178,249665,222261,0.89
2017,3,Çorum,Minibüs,36,31766,25113,0.791
2017,3,Denizli,Otomobil,55,80132,69855,0.872
2017,3,Denizli,Kamyon,125,102217,89317,0.874
2017,3,Denizli,Motosiklet,120,201373,170572,0.847
2017,3,Denizli,Minibüs,31,24986,19208,0.769
2017,3,Diyarbakır,Otomobil,302,637467,433485,0.68
2017,3,Diyarbakır,Kamyon,143,143714,121164,0.843
2017,3,Diyarbakır,Motosiklet,204,420135,403473,0.96
2017,3,Diyarbakır,Minibüs,184,288045,249793,0.867
2017,3,Edirne,Otomobil,82,84824,61309,0.723
2017,3,Edirne,Kamyon,52,56536,44835,0.793
2017,3,Edirne,Motosiklet,186,274404,230169,0.839
2017,3,Edirne,Minibüs,84,121759,98074,0.805
2017,3,Elazığ,Otomobil,125,202981,187062,0.922
2017,3,Elazığ,Kamyon,167,230937,209519,0.907
2017,3,Elazığ,Motosiklet,130,188829,166298,0.881
2017,3,Elazığ,Minibüs,84,56019,40991,0.732
2017,3,Erzincan,Otomobil,86,132390,119382,0.902
2017,3,Erzincan,Kamyon,106,127435,104053,0.817
2017,3,Erzincan,Motosiklet,176,325282,342121,1.052
2017,3,Erzincan,Minibüs,116,169204,143984,0.851
2017,3,Erzurum,Otomobil,126,188228,163199,0.867
2017,3,Erzurum,Kamyon,222,285695,245289,0.859
2017,3,Erzurum,Motosiklet,131,229025,209689,0.916
2017,3,Erzurum,Minibüs,247,269135,204647,0.76
2017,3,Eskişehir,Otomobil,395,758418,645875,0.852
2017,3,Eskişehir,Kamyon,403,755692,655182,0.867
2017,3,Eskişehir,Motosiklet,220,579956,476508,0.822
2017,3,Eskişehir,Minibüs,198,535501,459198,0.858
2017,3,Gaziantep,Otomobil,184,181632,146216,0.805
2017,3,Gaziantep,Kamyon,65,91455,91014,0.995
2017,3,Gaziantep,Motosiklet,46,21988,20410,0.928
2017,3,Gaziantep,Minibüs,70,62485,52572,0.841
2017,3,Giresun,Otomobil,169,357231,286893,0.803
2017,3,Giresun,Kamyon,271,312528,292570,0.936
2017,3,Giresun,Motosiklet,121,247116,238144,0.964
2017,3,Giresun,Minibüs,232,277835,201208,0.724
2017,3,Gümüşhane,Otomobil,87,155559,120361,0.774
2017,3,Gümüşhane,Kamyon,195,510475,389913,0.764
2017,3,Gümüşhane,Motosiklet,53,126140,118383,0.939
2017,3,Gümüşhane,Minibüs,253,649515,570347,0.878
2017,3,Hakkari,Otomobil,164,95276,85478,0.897
2017,3,Hakkari,Kamyon,148,128399,119578,0.931
2017,3,Hakkari,Motosiklet,153,187570,199495,1.064
2017,3,Hakkari,Minibüs,97,96793,71233,0.736
2017,3,Hatay,Otomobil,343,501037,423200,0.845
2017,3,Hatay,Kamyon,221,193802,184184,0.95
2017,3,Hatay,Motosiklet,297,371056,335847,0.905
2017,3,Hatay,Minibüs,311,671724,547240,0.815
2017,3,Isparta,Otomobil,105,155492,122338,0.787
2017,3,Isparta,Kamyon,39,56751,49162,0.866
2017,3,Isparta,Motosiklet,53,35873,35569,0.992
2017,3,Isparta,Minibüs,182,269502,219416,0.814
2017,3,Mersin,Otomobil,152,175945,160139,0.91
2017,3,Mersin,Kamyon,148,180735,149104,0.825
2017,3,Mersin,Motosiklet,137,73184,60074,0.821
2017,3,Mersin,Minibüs,60,39344,31617,0.804
2017,3,İstanbul,Otomobil,635,10695379,8935087,0.835
2017,3,İstanbul,Kamyon,1575,27198436,24593771,0.904
2017,3,İstanbul,Motosiklet,1895,12194337,11067847,0.908
2017,3,İstanbul,Minibüs,550,7469441,6063121,0.812
2017,3,İzmir,Otomobil,1245,4487985,3583279,0.798
2017,3,İzmir,Kamyon,962,5161103,4889194,0.947
2017,3,İzmir,Motosiklet,685,6118441,5416944,0.885
2017,3,İzmir,Minibüs,692,4569410,3874300,0.848
2017,3,Kars,Otomobil,53,154107,135624,0.88
2017,3,Kars,Kamyon,322,304762,290330,0.953
2017,3,Kars,Motosiklet,96,248126,208569,0.841
2017,3,Kars,Minibüs,202,587431,543015,0.924
2017,3,Kastamonu,Otomobil,37,53096,38380,0.723
2017,3,Kastamonu,Kamyon,140,192157,191372,0.996
2017,3,Kastamonu,Motosiklet,113,185989,195622,1.052
2017,3,Kastamonu,Minibüs,74,133516,109995,0.824
2017,3,Kayseri,Otomobil,179,240482,212369,0.883
2017,3,Kayseri,Kamyon,160,184256,159497,0.866
2017,3,Kayseri,Motosiklet,65,75178,76079,1.012
2017,3,Kayseri,Minibüs,27,14350,10716,0.747
2017,3,Kırklareli,Otomobil,315,543676,406994,0.749
2017,3,Kırklareli,Kamyon,332,320731,273979,0.854
2017,3,Kırklareli,Motosiklet,252,385653,345628,0.896
2017,3,Kırklareli,Minibüs,40,49158,36535,0.743
2017,3,Kırşehir,Otomobil,249,534255,431257,0.807
2017,3,Kırşehir,Kamyon,261,341065,266568,0.782
2017,3,Kırşehir,Motosiklet,131,292487,265370,0.907
2017,3,Kırşehir,Minibüs,64,47292,39681,0.839
2017,3,Kocaeli,Otomobil,149,129349,108332,0.838
2017,3,Kocaeli,Kamyon,64,86438,73696,0.853
2017,3,Kocaeli,Motosiklet,75,108193,99325,0.918
2017,3,Kocaeli,Minibüs,128,55580,42880,0.772
2017,3,Konya,Otomobil,307,579601,451473,0.779
2017,3,Konya,Kamyon,98,93542,72887,0.779
2017,3,Konya,Motosiklet,232,233310,245886,1.054
2017,3,Konya,Minibüs,40,59167,54919,0.928
2017,3,Kütahya,Otomobil,22,17349,15295,0.882
2017,3,Kütahya,Kamyon,62,30998,27093,0.874
2017,3,Kütahya,Motosiklet,50,44770,40525,0.905
2017,3,Kütahya,Minibüs,84,96841,75745,0.782
2017,3,Malatya,Otomobil,214,713389,570460,0.8
2017,3,Malatya,Kamyon,368,1145795,1062946,0.928
2017,3,Malatya,Motosiklet,264,499296,460268,0.922
2017,3,Malatya,Minibüs,300,331415,297749,0.898
2017,3,Manisa,Otomobil,43,34779,25258,0.726
2017,3,Manisa,Kamyon,29,28900,24487,0.847
2017,3,Manisa,Motosiklet,104,140654,119412,0.849
2017,3,Manisa,Minibüs,154,157663,127800,0.811
2017,3,Kahramanmaraş,Otomobil,129,264142,180965,0.685
2017,3,Kahramanmaraş,Kamyon,55,138563,126711,0.914
2017,3,Kahramanmaraş,Motosiklet,133,219635,204876,0.933
2017,3,Kahramanmaraş,Minibüs,267,528087,438682,0.831
2017,3,Mardin,Otomobil,243,230812,201920,0.875
2017,3,Mardin,Kamyon,52,81958,79496,0.97
2017,3,Mardin,Motosiklet,253,465091,387589,0.833
2017,3,Mardin,Minibüs,120,186419,174633,0.937
2017,3,Muğla,Otomobil,168,188727,141979,0.752
2017,3,Muğla,Kamyon,136,247082,206983,0.838
2017,3,Muğla,Motosiklet,243,544454,496109,0.911
2017,3,Muğla,Minibüs,274,297280,245881,0.827
2017,3,Muş,Otomobil,169,229851,166821,0.726
2017,3,Muş,Kamyon,217,458079,362590,0.792
2017,3,Muş,Motosiklet,202,475481,498300,1.048
2017,3,Muş,Minibüs,34,34455,31159,0.904
2017,3,Nevşehir,Otomobil,195,260385,213103,0.818
2017,3,Nevşehir,Kamyon,162,219781,169507,0.771
2017,3,Nevşehir,Motosiklet,43,43042,42153,0.979
2017,3,Nevşehir,Minibüs,136,62996,58888,0.935
2017,3,Niğde,Otomobil,362,664371,617784,0.93
2017,3,Niğde,Kamyon,217,275074,209607,0.762
2017,3,Niğde,Motosiklet,247,274955,245304,0.892
2017,3,Niğde,Minibüs,233,563084,531576,0.944
2017,3,Ordu,Otomobil,64,77836,53224,0.684
2017,3,Ordu,Kamyon,171,467846,378687,0.809
2017,3,Ordu,Motosiklet,310,845322,784929,0.929
2017,3,Ordu,Minibüs,250,400481,372760,0.931
2017,3,Rize,Otomobil,396,1020907,932448,0.913
2017,3,Rize,Kamyon,90,273882,227055,0.829
2017,3,Rize,Motosiklet,170,609209,603241,0.99
2017,3,Rize,Minibüs,131,402937,355571,0.882
2017,3,Sakarya,Otomobil,377,1202394,962666,0.801
2017,3,Sakarya,Kamyon,401,951453,907033,0.953
2017,3,Sakarya,Motosiklet,360,995826,1029404,1.034
2017,3,Sakarya,Minibüs,116,223121,156941,0.703
2017,3,Samsun,Otomobil,48,81738,58184,0.712
2017,3,Samsun,Kamyon,237,515532,428573,0.831
2017,3,Samsun,Motosiklet,83,176221,153480,0.871
2017,3,Samsun,Minibüs,222,584442,460836,0.789
2017,3,Siirt,Otomobil,203,449851,388170,0.863
2017,3,Siirt,Kamyon,337,866080,701226,0.81
2017,3,Siirt,Motosiklet,465,482244,512955,1.064
2017,3,Siirt,Minibüs,153,401740,357736,0.89
2017,3,Sinop,Otomobil,152,73585,59494,0.809
2017,3,Sinop,Kamyon,55,20215,17261,0.854
2017,3,Sinop,Motosiklet,106,84258,82835,0.983
2017,3,Sinop,Minibüs,137,94753,67996,0.718
2017,3,Sivas,Otomobil,119,79965,67099,0.839
2017,3,Sivas,Kamyon,217,116104,90407,0.779
2017,3,Sivas,Motosiklet,54,56214,46333,0.824
2017,3,Sivas,Minibüs,103,46841,36641,0.782
2017,3,Tekirdağ,Otomobil,97,68733,59978,0.873
2017,3,Tekirdağ,Kamyon,113,65273,55319,0.848
2017,3,Tekirdağ,Motosiklet,94,44753,46928,1.049
2017,3,Tekirdağ,Minibüs,24,16484,14203,0.862
2017,3,Tokat,Otomobil,248,296404,250177,0.844
2017,3,Tokat,Kamyon,224,364858,279170,0.765
2017,3,Tokat,Motosiklet,82,95649,85175,0.891
2017,3,Tokat,Minibüs,220,384499,352708,0.917
2017,3,Trabzon,Otomobil,216,427810,388104,0.907
2017,3,Trabzon,Kamyon,129,199342,152924,0.767
2017,3,Trabzon,Motosiklet,260,202488,216039,1.067
2017,3,Trabzon,Minibüs,255,356600,290762,0.815
2017,3,Tunceli,Otomobil,155,268201,233036,0.869
2017,3,Tunceli,Kamyon,224,325061,249854,0.769
2017,3,Tunceli,Motosiklet,60,37008,38524,1.041
2017,3,Tunceli,Minibüs,191,333022,256638,0.771
2017,3,Şanlıurfa,Otomobil,258,532610,477829,0.897
2017,3,Şanlıurfa,Kamyon,124,218381,200958,0.92
2017,3,Şanlıurfa,Motosiklet,187,276404,287152,1.039
2017,3,Şanlıurfa,Minibüs,315,304403,287256,0.944
2017,3,Uşak,Otomobil,58,116117,103019,0.887
2017,3,Uşak,Kamyon,205,171867,157289,0.915
2017,3,Uşak,Motosiklet,206,302109,303714,1.005
2017,3,Uşak,Minibüs,96,53608,44291,0.826
2017,3,Van,Otomobil,194,226628,202632,0.894
2017,3,Van,Kamyon,121,128126,124613,0.973
2017,3,Van,Motosiklet,164,114291,97905,0.857
2017,3,Van,Minibüs,172,121095,86182,0.712
2017,3,Yozgat,Otomobil,169,404261,315958,0.782
2017,3,Yozgat,Kamyon,271,308454,281477,0.913
2017,3,Yozgat,Motosiklet,199,387346,411284,1.062
2017,3,Yozgat,Minibüs,337,727639,524117,0.72
2017,3,Zonguldak,Otomobil,112,155484,128125,0.824
2017,3,Zonguldak,Kamyon,113,63398,63296,0.998
2017,3,Zonguldak,Motosiklet,131,92793,78584,0.847
2017,3,Zonguldak,Minibüs,83,35240,32946,0.935
2017,3,Aksaray,Otomobil,105,337003,277532,0.824
2017,3,Aksaray,Kamyon,232,227790,205546,0.902
2017,3,Aksaray,Motosiklet,295,914026,900045,0.985
2017,3,Aksaray,Minibüs,188,398815,330647,0.829
2017,3,Bayburt,Otomobil,110,74374,56607,0.761
2017,3,Bayburt,Kamyon,174,212975,198344,0.931
2017,3,Bayburt,Motosiklet,132,170448,157993,0.927
2017,3,Bayburt,Minibüs,167,172454,147175,0.853
2017,3,Karaman,Otomobil,231,693637,628459,0.906
2017,3,Karaman,Kamyon,54,79310,73286,0.924
2017,3,Karaman,Motosiklet,462,1401831,1249234,0.891
2017,3,Karaman,Minibüs,261,891817,816359,0.915
2017,3,Kırıkkale,Otomobil,295,773976,640266,0.827
2017,3,Kırıkkale,Kamyon,131,137481,105891,0.77
2017,3,Kırıkkale,Motosiklet,141,434829,419622,0.965
2017,3,Kırıkkale,Minibüs,121,179358,154557,0.862
2017,3,Batman,Otomobil,184,294985,202207,0.685
2017,3,Batman,Kamyon,129,160010,132230,0.826
2017,3,Batman,Motosiklet,173,211356,203019,0.961
2017,3,Batman,Minibüs,86,137474,119841,0.872
2017,3,Şırnak,Otomobil,80,78852,59775,0.758
2017,3,Şırnak,Kamyon,50,43168,41140,0.953
2017,3,Şırnak,Motosiklet,121,55700,55147,0.99
2017,3,Şırnak,Minibüs,36,14867,13063,0.879
2017,3,Bartın,Otomobil,105,259400,218532,0.842
2017,3,Bartın,Kamyon,429,1195607,976896,0.817
2017,3,Bartın,Motosiklet,104,315858,312308,0.989
2017,3,Bartın,Minibüs,75,183002,139723,0.764
2017,3,Ardahan,Otomobil,201,346221,296930,0.858
2017,3,Ardahan,Kamyon,379,886168,751845,0.848
2017,3,Ardahan,Motosiklet,151,227386,210428,0.925
2017,3,Ardahan,Minibüs,311,419089,375392,0.896
2017,3,Iğdır,Otomobil,52,83948,70108,0.835
2017,3,Iğdır,Kamyon,254,327668,327145,0.998
2017,3,Iğdır,Motosiklet,365,543679,506754,0.932
2017,3,Iğdır,Minibüs,307,468024,350285,0.748
2017,3,Yalova,Otomobil,283,551232,496008,0.9
2017,3,Yalova,Kamyon,173,447834,361693,0.808
2017,3,Yalova,Motosiklet,225,590336,551440,0.934
2017,3,Yalova,Minibüs,317,723942,651213,0.9
2017,3,Karabük,Otomobil,28,30150,21052,0.698
2017,3,Karabük,Kamyon,56,30027,23293,0.776
2017,3,Karabük,Motosiklet,151,164258,142007,0.865
2017,3,Karabük,Minibüs,163,205774,175462,0.853
2017,3,Kilis,Otomobil,157,222927,207094,0.929
2017,3,Kilis,Kamyon,204,395568,297753,0.753
2017,3,Kilis,Motosiklet,88,112584,112604,1.0
2017,3,Kilis,Minibüs,215,396088,358847,0.906
2017,3,Osmaniye,Otomobil,180,121455,106798,0.879
2017,3,Osmaniye,Kamyon,108,85357,71501,0.838
2017,3,Osmaniye,Motosiklet,158,130698,124867,0.955
2017,3,Osmaniye,Minibüs,64,78994,70012,0.886
2017,3,Düzce,Otomobil,393,868413,708993,0.816
2017,3,Düzce,Kamyon,228,465021,443905,0.955
2017,3,Düzce,Motosiklet,367,995191,819011,0.823
2017,3,Düzce,Minibüs,377,859105,763430,0.889
2017,4,Adana,Otomobil,79,103788,86584,0.834
2017,4,Adana,Kamyon,263,325764,263498,0.809
2017,4,Adana,Motosiklet,77,126000,115129,0.914
2017,4,Adana,Minibüs,228,226456,176737,0.78
2017,4,Adıyaman,Otomobil,265,921862,815329,0.884
2017,4,Adıyaman,Kamyon,111,259741,233247,0.898
2017,4,Adıyaman,Motosiklet,337,1005592,906359,0.901
2017,4,Adıyaman,Minibüs,167,410980,356432,0.867
2017,4,Afyonkarahisar,Otomobil,177,412418,291848,0.708
2017,4,Afyonkarahisar,Kamyon,316,948075,828855,0.874
2017,4,Afyonkarahisar,Motosiklet,363,742124,642241,0.865
2017,4,Afyonkarahisar,Minibüs,172,334727,237622,0.71
2017,4,Ağrı,Otomobil,111,103930,95853,0.922
2017,4,Ağrı,Kamyon,53,102021,91304,0.895
2017,4,Ağrı,Motosiklet,130,177600,189320,1.066
2017,4,Ağrı,Minibüs,310,579309,546850,0.944
2017,4,Amasya,Otomobil,105,101274,69281,0.684
2017,4,Amasya,Kamyon,160,102302,89608,0.876
2017,4,Amasya,Motosiklet,132,168064,166656,0.992
2017,4,Amasya,Minibüs,168,164226,124616,0.759
2017,4,Ankara,Otomobil,801,5441291,4107158,0.755
2017,4,Ankara,Kamyon,1059,5501518,4616519,0.839
2017,4,Ankara,Motosiklet,267,1008348,1040009,1.031
2017,4,Ankara,Minibüs,720,5157413,4437581,0.86
2017,4,Antalya,Otomobil,137,357196,267301,0.748
2017,4,Antalya,Kamyon,424,2277843,2173385,0.954
2017,4,Antalya,Motosiklet,796,3020306,3078695,1.019
2017,4,Antalya,Minibüs,96,322253,285674,0.886
2017,4,Artvin,Otomobil,435,411315,379195,0.922
2017,4,Artvin,Kamyon,446,909874,807969,0.888
2017,4,Artvin,Motosiklet,230,507583,480987,0.948
2017,4,Artvin,Minibüs,203,194105,183109,0.943
2017,4,Aydın,Otomobil,196,338738,313573,0.926
2017,4,Aydın,Kamyon,328,275212,238896,0.868
2017,4,Aydın,Motosiklet,193,236721,214822,0.907
2017,4,Aydın,Minibüs,279,244953,184275,0.752
2017,4,Balıkesir,Otomobil,267,426557,311284,0.73
2017,4,Balıkesir,Kamyon,204,601669,528658,0.879
2017,4,Balıkesir,Motosiklet,341,328058,315963,0.963
2017,4,Balıkesir,Minibüs,89,112821,100236,0.888
2017,4,Bilecik,Otomobil,113,124899,108977,0.873
2017,4,Bilecik,Kamyon,124,142994,135157,0.945
2017,4,Bilecik,Motosiklet,130,96715,80418,0.831
2017,4,Bilecik,Minibüs,108,79708,62872,0.789
2017,4,Bingöl,Otomobil,240,665936,511759,0.768
2017,4,Bingöl,Kamyon,157,523076,412619,0.789
2017,4,Bingöl,Motosiklet,256,840479,847589,1.008
2017,4,Bingöl,Minibüs,211,718601,584672,0.814
2017,4,Bitlis,Otomobil,363,1035117,880972,0.851
2017,4,Bitlis,Kamyon,320,1057080,1000898,0.947
2017,4,Bitlis,Motosiklet,270,604142,557254,0.922
2017,4,Bitlis,Minibüs,267,285131,265879,0.932
2017,4,Bolu,Otomobil,222,186771,133596,0.715
2017,4,Bolu,Kamyon,65,86519,80802,0.934
2017,4,Bolu,Motosiklet,168,195589,189369,0.968
2017,4,Bolu,Minibüs,43,48854,38674,0.792
2017,4,Burdur,Otomobil,155,106014,93294,0.88
2017,4,Burdur,Kamyon,55,58967,57583,0.977
2017,4,Burdur,Motosiklet,112,55062,46250,0.84
2017,4,Burdur,Minibüs,164,251825,189836,0.754
2017,4,Bursa,Otomobil,349,1299289,1074422,0.827
2017,4,Bursa,Kamyon,127,844639,664370,0.787
2017,4,Bursa,Motosiklet,417,2208830,2267631,1.027
2017,4,Bursa,Minibüs,156,521312,441660,0.847
2017,4,Çanakkale,Otomobil,201,142056,113195,0.797
2017,4,Çanakkale,Kamyon,250,383918,363720,0.947
2017,4,Çanakkale,Motosiklet,125,194384,160734,0.827
2017,4,Çanakkale,Minibüs,105,130398,97225,0.746
2017,4,Çankırı,Otomobil,282,638010,540957,0.848
2017,4,Çankırı,Kamyon,214,448162,382966,0.855
2017,4,Çankırı,Motosiklet,263,403971,373598,0.925
2017,4,Çankırı,Minibüs,206,196462,150015,0.764
2017,4,Çorum,Otomobil,196,224917,196307,0.873
2017,4,Çorum,Kamyon,106,97801,95377,0.975
2017,4,Çorum,Motosiklet,171,382522,380336,0.994
2017,4,Çorum,Minibüs,284,388635,364523,0.938
2017,4,Denizli,Otomobil,105,129633,90595,0.699
2017,4,Denizli,Kamyon,130,139961,129482,0.925
2017,4,Denizli,Motosiklet,59,73659,60527,0.822
2017,4,Denizli,Minibüs,40,35535,30427,0.856
2017,4,Diyarbakır,Otomobil,353,846686,598769,0.707
2017,4,Diyarbakır,Kamyon,55,79620,76758,0.964
2017,4,Diyarbakır,Motosiklet,354,480373,478119,0.995
2017,4,Diyarbakır,Minibüs,89,200470,175810,0.877
2017,4,Edirne,Otomobil,78,109296,87225,0.798
2017,4,Edirne,Kamyon,44,23800,19603,0.824
